order_item_id,order_id,product_id,quantity,price_sold,discount_percent
7702,3966,856,1,787.3,36.04
7703,3966,612,1,2889.57,12.61
7704,3967,511,3,1917.06,11.41
7705,3967,469,1,1328.13,33.24
7706,3968,2018,1,3338.0,27.84
7707,3969,296,2,3459.06,16.2
7708,3969,1490,2,438.33,12.79
7709,3970,1150,2,3387.38,32.08
7710,3971,745,1,2024.65,22.65
7711,3972,933,2,2390.32,23.82
7712,3973,2239,1,698.37,24.61
7713,3973,116,1,331.91,36.94
7714,3973,2208,1,1466.73,6.28
7715,3974,841,1,621.56,19.67
7716,3974,1980,2,409.26,14.96
7717,3974,68,2,448.69,32.46
7718,3974,1901,1,2056.82,21.55
7719,3975,1030,2,1471.17,24.74
7720,3976,1419,1,1669.33,14.74
7721,3976,1304,2,176.54,15.26
7722,3977,192,1,1962.1,9.7
7723,3978,1299,1,1080.06,21.54
7724,3979,1280,2,1494.68,34.3
7725,3980,838,1,1858.1,26.5
7726,3980,2003,1,705.51,7.57
7727,3980,311,1,1281.14,8.61
7728,3981,872,1,1537.3,33.66
7729,3981,1518,1,1211.19,24.22
7730,3981,1971,1,2308.48,19.16
7731,3982,2033,2,2526.47,13.35
7732,3983,1901,1,1642.16,37.37
7733,3983,1652,1,808.23,35.62
7734,3983,1806,1,1035.3,36.71
7735,3983,2092,2,1609.85,30.84
7736,3983,128,1,863.05,17.31
7737,3984,1488,1,2685.1,11.09
7738,3985,210,1,758.61,25.49
7739,3986,1422,1,340.11,39.91
7740,3987,1574,1,2051.56,27.74
7741,3988,1528,3,3230.71,12.76
7742,3989,1382,1,1181.76,19.26
7743,3989,372,3,474.4,12.02
7744,3989,1247,2,1571.76,28.41
7745,3989,1862,3,3242.45,22.01
7746,3989,525,1,1407.6,9.49
7747,3990,724,2,2505.54,27.9
7748,3990,2105,1,2256.77,20.09
7749,3991,291,2,2543.01,8.46
7750,3991,1279,1,562.84,30.0
7751,3992,1753,1,2074.1,16.0
7752,3992,2252,1,1318.95,19.95
7753,3992,2127,2,2949.5,23.91
7754,3992,996,1,2131.91,38.9
7755,3992,2181,1,1194.94,23.07
7756,3993,2234,1,3308.01,23.48
7757,3994,1661,1,1886.43,38.89
7758,3995,419,1,1419.06,33.15
7759,3996,925,1,414.32,14.12
7760,3996,949,1,2686.73,22.63
7761,3997,271,1,2995.94,5.77
7762,3997,1752,1,3017.06,19.82
7763,3997,161,1,2970.3,33.36
7764,3997,210,2,623.61,38.75
7765,3998,782,1,3227.31,9.39
7766,3998,2205,1,1549.98,35.13
7767,3999,819,1,2321.64,5.09
7768,3999,184,1,276.24,28.92
7769,4000,2494,3,818.22,6.1
7770,4000,503,1,2694.08,6.8
7771,4001,580,1,508.97,30.08
7772,4001,1063,1,2585.02,18.14
7773,4001,1870,1,2071.44,28.72
7774,4002,1973,1,855.33,21.25
7775,4003,259,1,3232.73,21.66
7776,4004,1035,1,1319.04,23.02
7777,4004,2046,2,1825.52,26.41
7778,4005,2061,2,589.34,36.52
7779,4006,1076,1,1761.12,33.91
7780,4007,1728,1,1440.11,35.08
7781,4008,1791,1,843.55,6.99
7782,4009,2251,2,1161.36,8.31
7783,4009,135,2,609.98,38.67
7784,4010,2412,3,1350.37,38.52
7785,4010,1251,2,176.43,31.96
7786,4011,1289,2,2819.93,24.58
7787,4012,1139,1,3542.81,6.25
7788,4013,189,1,1653.43,32.94
7789,4013,949,3,2237.3,35.58
7790,4013,432,1,198.15,39.7
7791,4014,332,1,537.89,25.94
7792,4014,2359,2,1820.18,27.85
7793,4015,1534,1,365.37,37.2
7794,4016,2219,1,1184.22,32.09
7795,4016,200,2,2759.98,31.21
7796,4017,1051,1,923.07,22.59
7797,4018,1185,2,1092.6,9.35
7798,4019,2076,1,565.76,30.68
7799,4019,2196,1,2897.8,24.11
7800,4019,1491,2,1809.41,12.1
7801,4019,2078,1,1703.54,10.09
7802,4020,2414,1,344.71,38.03
7803,4021,1983,3,1961.02,26.32
7804,4022,567,1,917.66,11.52
7805,4023,680,1,2251.64,27.95
7806,4024,1641,2,727.1,20.58
7807,4024,2314,1,764.08,8.19
7808,4024,2196,1,3339.07,12.56
7809,4024,162,1,2887.04,22.31
7810,4025,543,1,353.05,27.29
7811,4026,219,1,1385.02,39.47
7812,4027,737,1,3819.19,16.56
7813,4027,1691,1,144.73,14.03
7814,4028,559,2,2666.79,34.57
7815,4028,326,1,2904.79,5.04
7816,4028,49,1,1261.71,33.53
7817,4029,2478,1,375.39,30.31
7818,4029,241,1,1932.09,6.23
7819,4030,2297,1,2382.11,26.42
7820,4031,1340,1,1398.68,14.77
7821,4032,308,1,1304.51,14.07
7822,4032,1472,1,2329.81,20.57
7823,4032,463,1,519.06,13.44
7824,4033,1719,1,3548.85,17.05
7825,4034,1920,2,1743.98,33.97
7826,4035,180,2,1578.36,35.52
7827,4035,121,1,2284.11,11.02
7828,4036,1049,1,743.32,26.57
7829,4036,96,1,757.97,5.94
7830,4037,656,1,2334.66,16.14
7831,4038,1022,1,2183.75,23.32
7832,4039,2265,1,1452.67,7.06
7833,4040,2282,2,859.26,24.43
7834,4040,2469,1,1738.82,34.04
7835,4041,1076,3,1615.24,39.39
7836,4041,962,1,1273.45,6.68
7837,4042,285,1,2337.55,19.1
7838,4043,571,1,193.93,27.27
7839,4044,2450,1,2312.12,11.44
7840,4045,741,1,3034.96,17.54
7841,4045,347,1,491.59,18.93
7842,4046,334,1,1792.55,30.21
7843,4046,2028,1,564.89,15.27
7844,4047,2495,1,1482.3,20.34
7845,4047,1813,2,4116.26,11.92
7846,4047,2264,1,463.08,38.43
7847,4048,1240,2,833.58,17.11
7848,4048,2301,1,4097.68,7.64
7849,4048,2034,1,2520.26,14.77
7850,4048,2291,2,1926.11,12.44
7851,4049,673,1,2326.11,27.64
7852,4050,1303,1,1680.85,32.6
7853,4051,2089,1,2442.59,15.78
7854,4052,2443,1,1190.36,16.76
7855,4052,2223,2,1613.44,24.23
7856,4053,2055,3,1196.59,9.94
7857,4054,673,1,2276.93,29.17
7858,4055,1314,1,1555.38,21.29
7859,4055,1964,1,1628.02,35.72
7860,4055,972,1,946.9,10.89
7861,4055,804,1,2210.29,20.48
7862,4056,1439,1,1815.26,14.9
7863,4056,1735,1,1401.38,10.26
7864,4056,1513,1,617.3,17.92
7865,4057,984,1,2290.74,19.21
7866,4057,1088,1,2621.65,8.99
7867,4057,2490,2,1600.96,23.71
7868,4058,1176,1,2411.77,17.92
7869,4058,2491,1,1360.02,9.46
7870,4059,1082,1,2459.78,37.89
7871,4060,1263,2,3148.75,31.95
7872,4061,1864,1,2279.55,19.03
7873,4062,562,1,366.25,38.43
7874,4063,2316,1,2555.57,30.32
7875,4064,2099,1,2878.65,12.3
7876,4064,1704,1,693.71,32.09
7877,4064,560,1,1381.3,9.58
7878,4064,1566,1,517.1,20.61
7879,4064,2194,1,2170.95,21.16
7880,4065,338,1,2066.64,24.08
7881,4065,1628,1,2866.44,22.4
7882,4066,563,2,1207.92,35.88
7883,4067,929,1,2316.23,9.58
7884,4068,838,1,2073.8,17.97
7885,4069,884,3,308.38,12.51
7886,4070,1294,2,2652.71,12.39
7887,4070,2249,2,1710.62,18.97
7888,4070,2303,2,524.97,20.2
7889,4070,506,1,2047.41,25.0
7890,4070,583,1,1582.43,31.35
7891,4071,988,1,1626.98,25.79
7892,4072,1846,2,649.0,15.97
7893,4072,2312,1,229.26,32.93
7894,4072,59,1,2105.44,22.94
7895,4073,1696,2,567.43,35.59
7896,4073,2385,2,1901.51,19.52
7897,4074,142,2,325.7,14.84
7898,4074,2320,2,480.65,27.94
7899,4074,1807,1,475.28,31.93
7900,4075,2274,1,1906.99,5.67
7901,4075,1381,2,728.36,21.05
7902,4076,53,1,2640.95,15.72
7903,4076,1132,1,553.23,32.47
7904,4076,576,1,3146.21,26.94
7905,4076,1085,1,1408.59,18.47
7906,4076,2364,3,1376.01,28.37
7907,4077,1,1,1927.58,12.06
7908,4077,1003,3,295.51,37.66
7909,4078,1548,1,3488.62,8.55
7910,4078,636,1,2648.12,24.83
7911,4078,747,2,663.04,14.58
7912,4079,1906,1,391.15,16.1
7913,4079,1802,2,778.28,27.22
7914,4080,1115,2,3888.72,5.51
7915,4081,2439,1,2932.84,37.6
7916,4081,508,1,335.72,35.87
7917,4081,1940,1,1301.2,34.52
7918,4081,1594,1,1864.15,17.42
7919,4082,2068,1,2489.23,11.54
7920,4083,549,1,675.99,36.79
7921,4084,527,3,1178.4,33.86
7922,4084,1942,1,849.34,34.97
7923,4084,2154,2,839.26,11.52
7924,4084,693,1,3051.35,6.03
7925,4084,1923,1,1891.44,26.63
7926,4085,773,2,1338.93,12.46
7927,4086,1698,1,2601.35,20.07
7928,4087,2306,1,750.87,36.22
7929,4087,1843,1,210.01,13.9
7930,4087,1584,2,734.73,33.69
7931,4088,612,1,3121.58,5.59
7932,4088,2121,1,2087.57,29.09
7933,4088,1444,1,2626.0,33.57
7934,4089,803,1,1816.98,26.96
7935,4089,316,1,1793.95,26.96
7936,4090,712,2,1573.4,15.07
7937,4090,1458,1,418.4,10.38
7938,4091,211,2,1220.52,35.12
7939,4091,714,1,687.95,9.2
7940,4091,344,1,2138.55,33.27
7941,4091,329,1,387.54,11.32
7942,4092,1687,2,1154.15,15.27
7943,4093,972,1,903.35,14.99
7944,4094,332,1,492.7,32.16
7945,4094,2370,1,3314.2,23.77
7946,4095,1330,1,2215.97,29.81
7947,4095,464,1,282.81,26.25
7948,4095,164,1,1175.88,21.8
7949,4096,1593,1,1600.43,8.82
7950,4096,1076,1,1735.75,34.86
7951,4096,958,2,1651.46,35.56
7952,4097,2206,2,1363.25,35.87
7953,4098,552,1,1768.78,25.09
7954,4098,864,1,1143.12,19.14
7955,4098,2084,1,2713.67,7.55
7956,4099,458,1,1223.06,33.14
7957,4099,961,3,243.87,13.83
7958,4100,2181,2,1303.01,16.11
7959,4100,2092,2,1930.46,17.07
7960,4101,526,1,1563.71,32.75
7961,4101,386,1,1329.65,37.84
7962,4102,2045,1,623.63,21.4
7963,4102,648,1,2097.15,17.5
7964,4103,478,1,2474.25,31.02
7965,4103,2012,1,1211.72,35.84
7966,4103,1145,2,215.96,22.08
7967,4104,1570,1,1196.09,27.5
7968,4104,2158,1,2481.43,27.62
7969,4105,122,1,2734.12,38.05
7970,4105,1484,1,1841.08,32.92
7971,4105,19,1,1659.38,37.21
7972,4105,2121,1,1930.24,34.43
7973,4106,24,2,2423.34,7.27
7974,4107,1011,1,1279.42,31.08
7975,4107,972,1,952.21,10.39
7976,4108,970,1,1973.52,18.0
7977,4108,1257,1,1643.7,28.23
7978,4108,2355,1,1398.36,12.48
7979,4109,2032,1,2040.98,14.42
7980,4109,1140,1,1239.95,22.0
7981,4109,762,1,3512.69,11.86
7982,4109,1955,1,2115.44,25.22
7983,4109,782,1,2453.89,31.1
7984,4110,1477,1,557.41,15.45
7985,4110,1768,2,1372.07,22.84
7986,4111,1793,1,763.11,11.65
7987,4112,49,1,1600.18,15.7
7988,4112,826,1,1213.64,32.59
7989,4113,878,1,1515.54,6.96
7990,4114,953,1,2617.97,30.19
7991,4114,2136,1,2362.84,18.98
7992,4114,967,1,604.4,18.82
7993,4115,733,1,719.51,8.6
7994,4116,1667,1,1148.67,28.06
7995,4116,1805,2,1308.35,27.42
7996,4116,934,1,2466.01,11.66
7997,4117,2458,2,1757.31,33.73
7998,4117,653,1,2528.49,31.8
7999,4118,957,1,3681.7,11.91
8000,4118,89,1,2958.31,19.26
8001,4119,985,1,2015.15,23.08
8002,4120,963,1,771.44,11.38
8003,4121,1255,1,1613.72,15.69
8004,4121,1902,1,1288.83,14.56
8005,4122,2445,2,2213.26,37.88
8006,4122,2054,1,554.22,21.63
8007,4123,1483,1,977.07,25.71
8008,4124,2111,1,2162.68,16.62
8009,4125,901,1,3036.06,21.23
8010,4125,61,3,738.64,10.08
8011,4125,2010,2,2180.95,25.02
8012,4125,2254,1,781.25,31.88
8013,4126,568,1,1451.23,32.6
8014,4126,782,1,2506.72,29.62
8015,4127,381,1,2531.74,13.35
8016,4128,2175,2,2222.44,26.86
8017,4128,1738,1,246.5,5.51
8018,4128,761,1,2736.47,20.26
8019,4128,2240,1,879.28,14.7
8020,4128,1575,2,1643.57,26.86
8021,4129,1162,1,2815.64,24.51
8022,4130,1637,1,448.74,36.92
8023,4131,2402,1,1425.91,28.89
8024,4131,1543,2,934.73,11.04
8025,4132,142,1,300.67,21.39
8026,4132,496,1,1853.38,33.77
8027,4133,934,2,2010.5,27.97
8028,4133,78,1,3403.63,22.29
8029,4133,694,1,2886.11,19.51
8030,4134,604,1,3682.77,8.88
8031,4134,1901,1,1731.16,33.97
8032,4135,995,2,856.59,10.08
8033,4135,2091,1,902.84,23.38
8034,4135,927,1,1653.36,25.3
8035,4136,1255,2,1362.01,28.84
8036,4137,546,1,568.12,30.8
8037,4137,1262,2,1734.23,24.78
8038,4138,2363,2,1311.34,13.24
8039,4138,71,2,945.39,11.81
8040,4138,66,1,1760.83,14.01
8041,4139,1851,1,2231.64,39.78
8042,4140,1874,1,1469.21,38.29
8043,4140,989,1,505.19,25.13
8044,4141,1669,1,1548.87,22.55
8045,4141,348,3,2871.19,20.2
8046,4142,736,1,721.33,19.22
8047,4142,1037,1,576.26,23.99
8048,4142,1366,1,1536.78,22.44
8049,4142,391,2,2122.48,19.15
8050,4143,2032,1,1975.92,17.15
8051,4143,1090,1,2158.09,6.16
8052,4143,1747,1,1808.36,5.81
8053,4144,1942,1,867.56,33.57
8054,4144,38,2,2810.17,26.21
8055,4145,2409,1,951.82,39.33
8056,4146,1228,1,1617.58,31.33
8057,4146,2367,1,1946.33,24.51
8058,4146,1742,1,3363.82,24.09
8059,4146,2129,2,244.42,6.77
8060,4147,2455,1,1914.42,37.9
8061,4148,2464,2,2146.66,26.74
8062,4148,1647,1,2167.21,29.08
8063,4149,2368,1,675.6,19.72
8064,4150,467,1,1090.34,9.77
8065,4150,1753,2,1902.03,22.96
8066,4151,314,1,690.58,13.86
8067,4151,1746,1,773.2,33.34
8068,4151,1665,1,1103.88,6.55
8069,4151,2000,1,577.69,19.45
8070,4152,1805,2,1618.97,10.18
8071,4152,1720,1,889.55,26.29
8072,4152,2438,1,2863.28,6.87
8073,4152,1959,1,1083.35,32.51
8074,4153,319,1,617.5,17.72
8075,4153,238,1,1341.73,18.03
8076,4154,877,1,3371.55,18.27
8077,4155,1723,1,561.05,24.32
8078,4155,1478,1,444.0,39.69
8079,4156,2188,2,703.17,35.73
8080,4156,2333,1,3099.18,12.81
8081,4156,9,1,697.71,23.82
8082,4156,1230,2,3207.25,8.87
8083,4157,1555,1,1459.29,6.96
8084,4158,233,1,828.22,5.42
8085,4159,1375,1,852.64,34.05
8086,4160,1250,2,271.74,27.73
8087,4160,1246,2,638.56,9.16
8088,4161,460,1,739.49,34.85
8089,4161,557,2,2761.39,30.72
8090,4161,632,1,1293.38,36.31
8091,4161,313,1,738.74,35.77
8092,4161,1472,1,2596.66,11.47
8093,4162,209,1,612.05,7.14
8094,4163,2109,1,1595.39,36.46
8095,4163,91,2,1526.96,27.65
8096,4164,1480,1,2584.24,6.98
8097,4165,430,2,770.71,7.98
8098,4165,2146,1,1095.01,11.58
8099,4166,1268,1,592.42,39.52
8100,4167,1404,2,2295.14,19.94
8101,4167,2097,1,2399.99,12.69
8102,4168,517,1,923.87,21.06
8103,4168,255,1,2029.66,34.94
8104,4169,1235,1,2061.43,38.04
8105,4170,715,2,237.39,11.34
8106,4171,537,1,2413.4,20.23
8107,4172,236,3,1920.21,18.02
8108,4172,2215,2,721.69,12.94
8109,4173,2171,2,1853.22,23.2
8110,4174,1160,1,1872.35,5.07
8111,4174,2188,2,977.49,10.65
8112,4175,1500,3,2229.53,33.65
8113,4175,1886,1,282.09,36.5
8114,4176,1777,1,660.39,19.48
8115,4176,15,1,2624.09,28.87
8116,4177,1853,1,1706.11,34.16
8117,4177,2271,1,354.32,35.96
8118,4177,104,1,601.52,25.12
8119,4177,68,1,434.01,34.67
8120,4178,769,2,2339.46,23.28
8121,4179,2474,1,1580.58,9.71
8122,4180,1600,1,1333.84,39.9
8123,4180,1495,1,890.78,21.38
8124,4180,1470,1,817.95,26.75
8125,4180,42,1,341.16,31.53
8126,4181,512,1,938.74,17.28
8127,4182,177,1,2111.51,10.57
8128,4183,2379,2,1532.89,21.62
8129,4184,575,2,650.59,6.57
8130,4185,939,2,490.21,30.23
8131,4185,506,1,2266.84,16.96
8132,4186,609,1,1900.73,23.99
8133,4187,241,1,1713.96,16.82
8134,4187,2349,1,2397.62,16.76
8135,4187,452,1,381.51,17.99
8136,4188,1334,1,1537.37,33.43
8137,4188,2373,1,1953.41,16.68
8138,4188,1088,1,2010.59,30.21
8139,4189,1413,1,2962.81,23.52
8140,4189,1322,2,613.89,35.72
8141,4190,2113,1,1999.63,9.49
8142,4191,2188,1,661.18,39.56
8143,4192,714,1,600.24,20.78
8144,4192,1440,3,310.06,15.91
8145,4192,355,2,1774.81,37.14
8146,4193,1302,1,403.22,21.55
8147,4194,1604,1,788.54,26.19
8148,4194,2361,1,746.96,10.98
8149,4194,1249,1,2140.16,5.04
8150,4194,474,1,1719.31,35.48
8151,4194,889,1,1568.85,37.84
8152,4195,253,1,3797.84,12.85
8153,4195,13,1,2188.84,26.81
8154,4195,1486,2,765.6,8.06
8155,4195,292,1,1096.36,35.33
8156,4196,1867,1,972.34,26.66
8157,4196,954,1,1950.16,6.34
8158,4197,262,2,512.55,33.43
8159,4197,1821,2,727.0,19.97
8160,4198,116,1,461.16,12.38
8161,4199,1082,1,2588.89,34.63
8162,4200,2299,1,2001.39,23.58
8163,4201,2292,1,815.51,27.72
8164,4202,1111,1,2340.38,12.39
8165,4202,105,1,335.58,36.8
8166,4203,696,2,3107.25,7.74
8167,4203,1890,1,2711.28,34.42
8168,4204,1012,1,2480.78,31.6
8169,4204,164,2,1151.54,23.42
8170,4205,2461,1,1292.92,21.85
8171,4205,51,1,1915.13,6.79
8172,4206,1833,1,1117.5,23.94
8173,4207,1523,3,3412.55,5.43
8174,4208,1010,1,4093.77,8.45
8175,4208,2276,1,666.95,14.27
8176,4209,56,1,219.21,37.73
8177,4209,875,1,3204.96,9.42
8178,4210,499,1,2793.38,31.38
8179,4210,183,1,1191.06,31.96
8180,4210,1169,1,480.22,25.25
8181,4211,759,1,312.48,15.16
8182,4212,2322,1,423.51,10.86
8183,4213,2229,1,183.02,32.83
8184,4213,1664,1,1220.86,10.26
8185,4214,150,1,812.56,21.62
8186,4215,1444,1,2999.12,24.13
8187,4215,1686,2,1903.37,22.68
8188,4216,1050,3,1461.18,36.69
8189,4217,1891,1,1819.15,11.82
8190,4218,1944,1,3495.33,11.56
8191,4219,542,1,3419.06,23.46
8192,4219,1197,1,2305.55,38.26
8193,4220,1732,1,2475.38,31.92
8194,4221,1626,1,618.22,5.34
8195,4221,1243,2,3127.05,8.86
8196,4222,835,1,1688.11,21.1
8197,4222,39,1,2377.12,21.51
8198,4222,1204,1,2760.08,16.38
8199,4223,2084,3,2536.7,13.58
8200,4224,992,1,706.87,30.23
8201,4225,1293,1,1053.97,29.27
8202,4226,1293,1,927.68,37.75
8203,4226,1926,1,1691.13,24.11
8204,4227,2193,1,2133.92,12.69
8205,4227,430,1,570.85,31.84
8206,4228,408,1,1099.95,34.73
8207,4228,731,1,1663.87,37.36
8208,4229,342,3,2049.82,28.06
8209,4229,1490,2,447.71,10.92
8210,4230,2457,2,1646.8,26.25
8211,4231,1879,1,3515.11,8.85
8212,4231,770,3,2045.93,7.77
8213,4231,1932,2,1006.94,19.37
8214,4232,2485,1,325.73,22.67
8215,4232,16,1,1718.5,16.65
8216,4233,1291,1,1734.79,17.82
8217,4233,1455,2,3199.41,17.66
8218,4233,1584,1,694.45,37.32
8219,4234,2157,1,1479.96,17.03
8220,4235,1032,1,1754.74,9.71
8221,4235,1159,2,1289.82,7.05
8222,4235,988,1,1565.84,28.57
8223,4236,1490,1,423.18,15.8
8224,4237,1864,1,2006.28,28.74
8225,4238,2174,2,1620.84,36.21
8226,4238,2367,2,2002.96,22.31
8227,4239,1860,1,2743.78,13.47
8228,4239,1841,1,3275.0,12.25
8229,4239,1391,1,890.51,17.23
8230,4239,2007,1,377.7,14.2
8231,4239,990,1,3154.34,14.19
8232,4240,478,1,2388.69,33.4
8233,4240,2482,1,1427.51,8.24
8234,4241,1843,1,172.67,29.21
8235,4242,1846,2,690.44,10.61
8236,4242,1336,1,146.36,28.05
8237,4242,2476,1,244.91,37.91
8238,4242,1227,1,1021.36,20.7
8239,4243,1140,1,1128.63,29.01
8240,4243,180,1,1559.25,36.3
8241,4243,1562,1,2895.97,15.72
8242,4244,108,1,1375.28,32.18
8243,4245,1996,1,2395.72,27.32
8244,4246,1304,1,172.93,17.0
8245,4246,1321,1,2962.19,8.14
8246,4247,1789,3,2781.0,12.84
8247,4248,2205,2,1995.88,16.47
8248,4248,2044,1,4240.02,11.29
8249,4248,2155,1,419.36,6.68
8250,4249,1254,1,2292.38,36.21
8251,4250,1487,1,1347.5,6.84
8252,4250,1981,1,2929.9,25.53
8253,4251,2311,1,2021.88,19.93
8254,4252,478,1,2659.15,25.86
8255,4253,1277,1,278.93,34.61
8256,4253,32,1,1551.43,22.84
8257,4254,1820,3,2311.69,17.44
8258,4255,2480,1,2055.86,28.67
8259,4255,924,1,1344.36,27.72
8260,4256,738,1,567.27,8.38
8261,4256,430,2,631.22,24.64
8262,4256,1238,1,2774.54,13.02
8263,4257,718,1,1731.69,24.8
8264,4258,760,1,2038.34,36.57
8265,4259,751,1,1097.96,28.83
8266,4259,816,1,1567.85,28.55
8267,4260,1582,1,2637.0,23.72
8268,4260,1491,1,1600.73,22.24
8269,4260,381,3,2183.38,25.27
8270,4260,110,1,1896.73,25.84
8271,4261,2346,1,2952.56,8.52
8272,4262,121,2,1690.76,34.13
8273,4262,1124,3,577.88,29.45
8274,4262,255,2,2917.59,6.48
8275,4263,206,1,1512.16,38.88
8276,4264,797,1,2203.49,23.52
8277,4264,2397,1,813.27,24.68
8278,4265,1769,3,2973.7,21.88
8279,4265,1912,2,2774.21,15.62
8280,4266,1985,2,2724.7,20.79
8281,4266,1828,1,1637.92,13.89
8282,4266,1533,1,717.36,37.83
8283,4267,1279,1,545.48,32.16
8284,4268,1306,1,377.66,5.78
8285,4269,1369,1,1056.56,19.17
8286,4269,2262,1,696.84,26.54
8287,4269,1676,1,2057.27,31.83
8288,4270,1526,1,870.74,6.42
8289,4270,890,1,658.16,22.35
8290,4270,2485,2,395.95,6.0
8291,4271,1991,1,1034.33,8.12
8292,4272,168,1,3829.43,8.66
8293,4272,678,1,399.96,28.87
8294,4273,121,1,2395.39,6.68
8295,4274,130,2,3088.11,10.06
8296,4274,1004,1,992.79,21.34
8297,4275,22,1,470.28,30.98
8298,4275,2368,1,652.0,22.52
8299,4275,1927,1,1578.32,8.75
8300,4276,2241,2,1831.22,16.29
8301,4276,459,1,2490.38,12.75
8302,4277,771,2,2033.58,35.21
8303,4277,1478,2,466.98,36.57
8304,4278,1253,2,492.48,12.18
8305,4279,238,1,1349.99,17.52
8306,4280,282,1,1829.62,24.71
8307,4280,663,1,2569.47,6.86
8308,4281,1458,1,371.58,20.41
8309,4282,1354,1,387.14,38.67
8310,4283,790,1,435.61,25.71
8311,4284,893,2,1704.2,32.97
8312,4284,20,1,1299.18,35.48
8313,4284,96,1,672.98,16.49
8314,4285,337,2,1678.38,29.44
8315,4285,1338,1,2191.01,29.01
8316,4286,1507,1,2827.34,8.5
8317,4287,1815,1,1811.0,15.25
8318,4288,2228,1,2270.95,22.71
8319,4289,938,3,2302.79,14.19
8320,4290,2337,1,217.37,37.01
8321,4290,1015,1,861.6,38.65
8322,4290,1676,1,2359.81,21.8
8323,4291,2484,1,3109.4,7.15
8324,4292,2412,1,1904.8,13.28
8325,4293,377,1,2017.67,19.26
8326,4293,1100,2,4232.19,9.96
8327,4293,175,1,1732.46,18.72
8328,4293,986,1,1986.13,26.33
8329,4293,2229,1,219.55,19.42
8330,4294,665,1,2726.46,7.33
8331,4294,346,1,1359.61,12.11
8332,4294,2134,3,1827.0,16.39
8333,4295,1209,1,2245.09,5.24
8334,4296,1044,1,679.06,37.08
8335,4297,2259,2,1443.21,33.06
8336,4298,385,2,1356.07,23.73
8337,4299,2143,1,2187.72,27.6
8338,4299,2202,1,1922.43,30.53
8339,4299,1272,1,2487.5,7.62
8340,4300,1440,1,289.99,21.36
8341,4301,1755,1,998.12,34.72
8342,4301,1111,3,2335.94,12.56
8343,4301,2411,1,220.39,31.6
8344,4301,505,1,534.08,28.81
8345,4302,496,1,2394.65,14.42
8346,4302,1034,1,1707.9,12.94
8347,4303,2444,1,1601.65,35.87
8348,4304,1282,1,372.98,23.12
8349,4305,113,2,3152.09,21.33
8350,4306,1611,2,437.82,6.83
8351,4307,301,1,751.11,17.94
8352,4308,331,1,2827.06,21.27
8353,4308,391,1,1623.01,38.18
8354,4309,1324,3,2004.22,33.03
8355,4310,2262,1,669.51,29.42
8356,4311,926,1,3377.63,27.27
8357,4312,1132,1,774.95,5.4
8358,4312,460,1,856.64,24.53
8359,4312,1948,1,2109.42,29.32
8360,4313,1648,1,409.95,39.06
8361,4313,411,1,1061.97,36.62
8362,4314,848,2,2512.05,26.75
8363,4315,2016,1,1650.43,27.35
8364,4316,2031,1,1812.94,32.89
8365,4317,1869,1,636.38,21.5
8366,4317,699,2,2680.01,5.72
8367,4318,406,1,1119.47,24.86
8368,4318,1571,1,458.72,39.19
8369,4318,375,2,1889.92,7.92
8370,4319,1604,1,647.64,39.38
8371,4319,65,1,831.68,23.83
8372,4320,1529,1,3177.53,7.66
8373,4320,781,1,2407.19,22.76
8374,4321,1643,2,2435.83,11.94
8375,4322,2047,2,2376.93,18.46
8376,4323,1058,1,907.65,28.5
8377,4323,2391,1,1595.93,7.87
8378,4323,1119,1,2108.8,25.77
8379,4324,1957,1,2356.44,25.47
8380,4324,1897,1,2074.14,18.78
8381,4324,946,1,886.65,15.66
8382,4324,1126,1,573.65,21.79
8383,4325,924,1,1640.23,11.81
8384,4326,401,2,612.62,38.9
8385,4326,696,2,2671.9,20.67
8386,4326,570,1,1653.81,35.64
8387,4326,634,1,1609.01,6.01
8388,4327,347,2,562.6,7.22
8389,4328,283,1,1280.44,7.06
8390,4329,511,1,1554.15,28.18
8391,4330,294,1,935.85,39.47
8392,4330,314,1,524.43,34.58
8393,4331,2091,1,713.78,39.42
8394,4332,948,1,2327.54,16.19
8395,4333,1131,1,2155.45,10.41
8396,4334,405,2,884.43,10.31
8397,4334,996,1,2333.52,33.12
8398,4335,1627,3,1436.79,16.92
8399,4336,938,1,2006.71,25.22
8400,4337,301,2,611.83,33.16
8401,4337,2008,1,500.01,25.11
8402,4338,554,1,1774.42,37.56
8403,4338,1678,1,1879.72,24.68
8404,4338,1471,2,1889.85,31.89
8405,4338,1339,2,472.89,16.15
8406,4338,487,1,2500.51,6.8
8407,4339,1236,1,497.73,36.76
8408,4339,1281,1,1588.28,25.32
8409,4339,2039,1,956.48,28.53
8410,4340,2399,1,415.47,19.33
8411,4341,1407,1,832.53,6.25
8412,4341,1528,1,2930.58,20.86
8413,4342,1248,1,917.1,8.24
8414,4342,2476,1,366.64,7.06
8415,4342,945,2,1672.08,34.94
8416,4343,488,2,1784.68,20.27
8417,4344,2087,1,2194.94,28.35
8418,4345,995,2,683.45,28.26
8419,4345,677,1,2121.3,33.51
8420,4346,491,1,1677.56,33.86
8421,4346,1770,2,1571.39,32.25
8422,4346,1856,1,1456.63,29.69
8423,4346,1115,2,3026.03,26.47
8424,4346,1411,1,622.31,20.7
8425,4347,2158,1,2493.25,27.28
8426,4348,1338,1,1856.45,39.85
